iter	Passed	Remaining
3263	7802	6540
3264	7802	6536
3265	7803	6532
3266	7803	6528
3267	7804	6524
3268	7805	6520
3269	7806	6517
3270	7807	6513
3271	7810	6512
3272	7811	6508
3273	7812	6504
3274	7815	6503
3275	7816	6499
3276	7817	6495
3277	7820	6494
3278	7820	6490
3279	7824	6488
3280	7827	6486
3281	7828	6483
3282	7829	6479
3283	7833	6478
3284	7836	6476
3285	7840	6475
3286	7846	6476
3287	7848	6473
3288	7854	6474
3289	7858	6472
3290	7859	6469
3291	7860	6465
3292	7860	6461
3293	7861	6458
3294	7868	6459
3295	7868	6455
3296	7873	6454
3297	7873	6450
3298	7874	6446
3299	7877	6445
3300	7880	6443
3301	7884	6441
3302	7889	6441
3303	7892	6440
3304	7895	6438
3305	7896	6434
3306	7900	6433
3307	7901	6430
3308	7902	6426
3309	7903	6423
3310	7906	6421
3311	7907	6417
3312	7908	6413
3313	7911	6412
3314	7913	6409
3315	7918	6408
3316	7924	6409
3317	7930	6410
3318	7933	6408
3319	7937	6407
3320	7938	6403
3321	7941	6402
3322	7947	6402
3323	7948	6398
3324	7948	6394
3325	7949	6390
3326	7949	6386
3327	7955	6387
3328	7961	6387
3329	7961	6383
3330	7962	6379
3331	7962	6376
3332	7966	6374
3333	7973	6375
3334	7973	6371
3335	7974	6367
3336	7977	6365
3337	7977	6361
3338	7980	6359
3339	7984	6358
3340	7993	6361
3341	7993	6357
3342	7995	6354
3343	7998	6353
3344	8001	6351
3345	8007	6351
3346	8013	6351
3347	8014	6348
3348	8015	6344
3349	8015	6340
3350	8018	6338
3351	8021	6336
3352	8021	6332
3353	8022	6328
3354	8027	6328
3355	8028	6325
3356	8029	6321
3357	8034	6321
3358	8037	6319
3359	8043	6319
3360	8047	6318
3361	8047	6314
3362	8051	6313
3363	8051	6309
3364	8057	6309
3365	8063	6309
3366	8063	6305
3367	8064	6302
3368	8070	6302
3369	8073	6300
3370	8081	6302
3371	8082	6299
3372	8083	6295
3373	8085	6292
3374	8087	6290
3375	8088	6286
3376	8092	6285
3377	8102	6289
3378	8103	6285
3379	8104	6281
3380	8104	6278
3381	8108	6276
3382	8108	6272
3383	8109	6268
3384	8110	6265
3385	8112	6262
3386	8113	6259
3387	8118	6259
3388	8119	6255
3389	8119	6251
3390	8123	6249
3391	8126	6248
3392	8133	6249
3393	8138	6249
3394	8139	6245
3395	8143	6244
3396	8143	6240
3397	8144	6236
3398	8144	6232
3399	8145	6228
3400	8149	6227
3401	8155	6227
3402	8166	6232
3403	8166	6228
3404	8167	6224
3405	8170	6222
3406	8171	6218
3407	8174	6217
3408	8180	6217
3409	8184	6216
3410	8188	6214
3411	8188	6211
3412	8191	6209
3413	8192	6205
3414	8196	6204
3415	8200	6202
3416	8210	6206
3417	8213	6204
3418	8214	6200
3419	8220	6201
3420	8223	6199
3421	8227	6198
3422	8230	6196
3423	8236	6196
3424	8244	6198
3425	8247	6196
3426	8251	6195
3427	8254	6193
3428	8255	6189
3429	8255	6185
3430	8256	6181
3431	8266	6185
3432	8268	6182
3433	8268	6178
3434	8272	6177
3435	8275	6175
3436	8275	6171
3437	8279	6170
3438	8283	6168
3439	8283	6164
3440	8284	6160
3441	8284	6156
3442	8285	6153
3443	8286	6150
3444	8287	6146
3445	8288	6142
3446	8288	6138
3447	8297	6141
3448	8297	6137
3449	8301	6135
3450	8304	6134
3451	8308	6132
3452	8311	6130
3453	8315	6129
3454	8315	6125
3455	8316	6121
3456	8320	6120
3457	8329	6122
3458	8329	6118
3459	8329	6115
3460	8330	6111
3461	8336	6111
3462	8342	6111
3463	8349	6112
3464	8357	6114
3465	8360	6112
3466	8360	6108
3467	8361	6104
3468	8361	6100
3469	8365	6099
3470	8366	6095
3471	8372	6096
3472	8373	6092
3473	8377	6091
3474	8378	6087
3475	8380	6085
3476	8384	6083
3477	8384	6079
3478	8384	6076
3479	8393	6078
3480	8397	6076
3481	8403	6076
3482	8404	6073
3483	8409	6073
3484	8412	6071
3485	8416	6069
3486	8416	6065
3487	8423	6066
3488	8423	6062
3489	8426	6060
3490	8429	6058
3491	8431	6055
3492	8431	6051
3493	8432	6047
3494	8432	6043
3495	8433	6040
3496	8433	6036
3497	8437	6035
3498	8440	6032
3499	8440	6029
3500	8444	6027
3501	8445	6024
3502	8445	6020
3503	8451	6020
3504	8456	6019
3505	8457	6016
3506	8458	6012
3507	8459	6009
3508	8460	6006
3509	8461	6002
3510	8461	5998
3511	8462	5994
3512	8462	5990
3513	8470	5992
3514	8471	5988
3515	8471	5985
3516	8472	5981
3517	8476	5979
3518	8476	5976
3519	8477	5972
3520	8481	5971
3521	8482	5968
3522	8485	5966
3523	8489	5964
3524	8489	5960
3525	8490	5957
3526	8493	5955
3527	8494	5951
3528	8494	5947
3529	8500	5947
3530	8503	5945
3531	8506	5944
3532	8512	5944
3533	8518	5944
3534	8523	5943
3535	8524	5940
3536	8524	5936
3537	8527	5934
3538	8528	5930
3539	8533	5929
3540	8538	5929
3541	8543	5929
3542	8544	5925
3543	8544	5921
3544	8545	5917
3545	8545	5914
3546	8549	5912
3547	8550	5908
3548	8550	5905
3549	8550	5901
3550	8554	5899
3551	8554	5895
3552	8558	5894
3553	8558	5890
3554	8559	5886
3555	8559	5882
3556	8560	5879
3557	8563	5877
3558	8569	5877
3559	8575	5877
3560	8576	5874
3561	8580	5872
3562	8581	5869
3563	8581	5865
3564	8585	5864
3565	8587	5861
3566	8593	5861
3567	8598	5860
3568	8602	5859
3569	8605	5857
3570	8605	5853
3571	8605	5849
3572	8606	5846
3573	8607	5842
3574	8610	5840
3575	8614	5839
3576	8615	5835
3577	8620	5835
3578	8620	5831
3579	8624	5829
3580	8625	5826
3581	8626	5823
3582	8632	5823
3583	8636	5821
3584	8639	5819
3585	8639	5815
3586	8643	5814
3587	8655	5818
3588	8659	5817
3589	8663	5815
3590	8666	5814
3591	8667	5810
3592	8670	5808
3593	8671	5805
3594	8672	5801
3595	8677	5801
3596	8678	5797
3597	8681	5795
3598	8682	5792
3599	8683	5789
3600	8684	5785
3601	8690	5785
3602	8690	5781
3603	8694	5780
3604	8697	5778
3605	8703	5778
3606	8714	5781
3607	8714	5777
3608	8715	5774
3609	8716	5770
3610	8716	5766
3611	8717	5763
3612	8717	5759
3613	8720	5757
3614	8723	5755
3615	8723	5751
3616	8727	5749
3617	8727	5745
3618	8727	5742
3619	8728	5738
3620	8733	5738
3621	8737	5736
3622	8738	5732
3623	8741	5731
3624	8742	5727
3625	8745	5725
3626	8748	5723
3627	8751	5721
3628	8756	5721
3629	8759	5718
3630	8766	5719
3631	8767	5716
3632	8768	5712
3633	8768	5709
3634	8769	5705
3635	8769	5701
3636	8772	5699
3637	8778	5699
3638	8779	5695
3639	8781	5693
3640	8785	5692
3641	8786	5688
3642	8791	5688
3643	8792	5684
3644	8792	5680
3645	8793	5677
3646	8793	5673
3647	8799	5673
3648	8807	5674
3649	8808	5671
3650	8808	5667
3651	8809	5663
3652	8809	5660
3653	8812	5658
3654	8813	5654
3655	8813	5650
3656	8814	5647
3657	8817	5645
3658	8817	5641
3659	8818	5637
3660	8821	5636
3661	8822	5632
3662	8823	5629
3663	8823	5625
3664	8824	5622
3665	8830	5621
3666	8830	5618
3667	8833	5616
3668	8836	5614
3669	8839	5612
3670	8843	5610
3671	8843	5606
3672	8849	5606
3673	8849	5602
3674	8850	5599
3675	8850	5595
3676	8855	5594
3677	8856	5591
3678	8856	5587
3679	8857	5583
3680	8862	5583
3681	8866	5581
3682	8866	5578
3683	8870	5576
3684	8870	5572
3685	8873	5570
3686	8874	5567
3687	8880	5567
3688	8881	5563
3689	8881	5560
3690	8882	5556
3691	8890	5557
3692	8890	5553
3693	8891	5550
3694	8891	5546
3695	8897	5546
3696	8897	5542
3697	8898	5539
3698	8898	5535
3699	8906	5536
3700	8907	5533
3701	8916	5534
3702	8922	5534
3703	8922	5530
3704	8924	5528
3705	8925	5524
3706	8928	5522
3707	8928	5518
3708	8934	5518
3709	8935	5515
3710	8938	5513
3711	8942	5512
3712	8948	5511
3713	8951	5509
3714	8954	5507
3715	8958	5506
3716	8967	5507
3717	8967	5503
3718	8971	5502
3719	8975	5500
3720	8985	5503
3721	8986	5500
3722	8989	5498
3723	8991	5495
3724	8991	5491
3725	8997	5491
3726	9004	5491
3727	9005	5488
3728	9005	5484
3729	9006	5481
3730	9007	5477
3731	9007	5474
3732	9009	5471
3733	9014	5470
3734	9015	5467
3735	9016	5463
3736	9019	5462
3737	9023	5460
3738	9025	5457
3739	9025	5454
3740	9026	5450
3741	9030	5448
3742	9038	5450
3743	9041	5448
3744	9045	5446
3745	9046	5443
3746	9046	5439
3747	9047	5436
3748	9048	5432
3749	9054	5432
3750	9057	5430
3751	9060	5428
3752	9061	5425
3753	9061	5421
3754	9065	5419
3755	9065	5416
3756	9066	5412
3757	9066	5409
3758	9070	5407
3759	9070	5403
3760	9079	5405
3761	9082	5403
3762	9086	5401
3763	9090	5400
3764	9091	5396
3765	9098	5397
3766	9101	5395
3767	9103	5392
3768	9106	5390
3769	9107	5386
3770	9108	5383
3771	9114	5383
3772	9114	5379
3773	9115	5376
3774	9116	5373
3775	9117	5369
3776	9118	5367
3777	9120	5364
3778	9121	5360
3779	9122	5357
3780	9125	5355
3781	9126	5352
3782	9134	5353
3783	9138	5351
3784	9142	5350
3785	9142	5346
3786	9143	5343
3787	9147	5341
3788	9150	5339
3789	9159	5340
3790	9160	5337
3791	9164	5336
3792	9165	5332
3793	9165	5329
3794	9166	5326
3795	9170	5324
3796	9170	5320
3797	9177	5320
3798	9177	5317
3799	9185	5317
3800	9188	5315
3801	9188	5312
3802	9189	5308
3803	9194	5307
3804	9199	5306
3805	9200	5303
3806	9201	5300
3807	9202	5296
3808	9202	5293
3809	9203	5290
3810	9213	5292
3811	9215	5289
3812	9218	5287
3813	9219	5284
3814	9220	5280
3815	9220	5277
3816	9221	5274
3817	9222	5270
3818	9224	5268
3819	9231	5267
3820	9235	5266
3821	9241	5266
3822	9242	5262
3823	9243	5259
3824	9247	5258
3825	9250	5256
3826	9256	5255
3827	9257	5252
3828	9261	5251
3829	9262	5247
3830	9262	5244
3831	9265	5242
3832	9266	5238
3833	9269	5236
3834	9272	5234
3835	9272	5231
3836	9276	5229
3837	9283	5229
3838	9284	5226
3839	9285	5222
3840	9285	5219
3841	9289	5217
3842	9290	5214
3843	9298	5215
3844	9306	5215
3845	9314	5216
3846	9314	5213
3847	9315	5209
3848	9315	5205
3849	9323	5206
3850	9331	5207
3851	9332	5203
3852	9332	5200
3853	9338	5199
3854	9339	5196
3855	9342	5194
3856	9348	5194
3857	9348	5190
3858	9354	5190
3859	9355	5186
3860	9359	5185
3861	9360	5181
3862	9360	5178
3863	9367	5178
3864	9368	5174
3865	9371	5172
3866	9371	5169
3867	9372	5165
3868	9372	5162
3869	9373	5158
3870	9376	5156
3871	9387	5159
3872	9387	5155
3873	9394	5155
3874	9398	5153
3875	9401	5151
3876	9401	5148
3877	9404	5146
3878	9407	5144
3879	9411	5142
3880	9414	5140
3881	9415	5137
3882	9416	5133
3883	9419	5131
3884	9423	5130
3885	9424	5126
3886	9426	5124
3887	9426	5120
3888	9427	5117
3889	9428	5114
3890	9429	5111
3891	9430	5107
3892	9430	5104
3893	9433	5101
3894	9439	5101
3895	9443	5099
3896	9446	5097
3897	9448	5094
3898	9452	5093
3899	9452	5090
3900	9459	5089
3901	9459	5086
3902	9462	5084
3903	9463	5080
3904	9467	5079
3905	9470	5077
3906	9474	5075
3907	9481	5075
3908	9485	5073
3909	9489	5072
3910	9489	5068
3911	9490	5065
3912	9491	5062
3913	9498	5062
3914	9499	5058
3915	9502	5056
3916	9505	5054
3917	9506	5051
3918	9512	5051
3919	9512	5047
3920	9516	5045
3921	9519	5043
3922	9523	5042
3923	9524	5038
3924	9525	5035
3925	9538	5038
3926	9541	5036
3927	9541	5033
3928	9543	5030
3929	9547	5028
3930	9553	5028
3931	9554	5024
3932	9554	5021
3933	9555	5018
3934	9560	5017
3935	9561	5013
3936	9562	5010
3937	9562	5007
3938	9563	5003
3939	9563	5000
3940	9567	4998
3941	9573	4998
3942	9577	4996
3943	9578	4993
3944	9586	4993
3945	9586	4990
3946	9587	4986
3947	9591	4985
3948	9597	4984
3949	9600	4982
3950	9608	4982
3951	9614	4982
3952	9615	4979
3953	9624	4980
3954	9628	4978
3955	9631	4976
3956	9635	4974
3957	9639	4973
3958	9640	4969
3959	9640	4966
3960	9644	4964
3961	9648	4963
3962	9649	4959
3963	9650	4956
3964	9653	4954
3965	9654	4951
3966	9661	4951
3967	9662	4948
3968	9665	4946
3969	9669	4944
3970	9670	4940
3971	9670	4937
3972	9673	4935
3973	9680	4935
3974	9680	4931
3975	9681	4928
3976	9684	4926
3977	9684	4922
3978	9686	4919
3979	9687	4916
3980	9697	4918
3981	9701	4916
3982	9707	4915
3983	9711	4914
3984	9715	4912
3985	9716	4909
3986	9718	4906
3987	9723	4905
3988	9724	4902
3989	9725	4899
3990	9726	4896
3991	9726	4892
3992	9727	4889
3993	9728	4886
3994	9732	4884
3995	9732	4880
3996	9733	4877
3997	9735	4874
3998	9735	4871
3999	9735	4867
4000	9736	4864
4001	9742	4864
4002	9746	4862
4003	9747	4859
4004	9748	4855
4005	9748	4852
4006	9749	4849
4007	9750	4846
4008	9753	4844
4009	9757	4842
4010	9757	4838
4011	9758	4835
4012	9758	4831
4013	9759	4828
4014	9759	4825
4015	9760	4821
4016	9760	4818
4017	9768	4818
4018	9769	4815
4019	9777	4815
4020	9781	4813
4021	9784	4811
4022	9784	4808
4023	9785	4804
4024	9787	4802
4025	9789	4800
4026	9791	4797
4027	9792	4794
4028	9796	4792
4029	9797	4789
4030	9798	4786
4031	9799	4783
4032	9800	4779
4033	9800	4776
4034	9801	4773
4035	9801	4769
4036	9802	4766
4037	9806	4764
4038	9810	4762
4039	9813	4761
4040	9814	4757
4041	9815	4754
4042	9815	4751
4043	9817	4748
4044	9817	4745
4045	9820	4743
4046	9821	4739
4047	9824	4737
4048	9825	4734
4049	9825	4730
4050	9828	4728
4051	9832	4726
4052	9833	4723
4053	9834	4720
4054	9836	4718
4055	9840	4716
4056	9841	4713
4057	9848	4713
4058	9852	4711
4059	9853	4708
4060	9853	4704
4061	9854	4701
4062	9860	4700
4063	9860	4697
4064	9860	4693
4065	9862	4690
4066	9862	4687
4067	9866	4686
4068	9867	4682
4069	9875	4683
4070	9876	4679
4071	9876	4676
4072	9878	4673
4073	9878	4670
4074	9884	4669
4075	9887	4667
4076	9890	4665
4077	9891	4661
4078	9892	4658
4079	9892	4655
4080	9895	4653
4081	9895	4649
4082	9896	4646
4083	9896	4643
4084	9900	4641
4085	9908	4641
4086	9908	4637
4087	9911	4635
4088	9917	4634
4089	9917	4631
4090	9918	4628
4091	9918	4624
4092	9922	4622
4093	9922	4619
4094	9925	4617
4095	9926	4614
4096	9930	4612
4097	9930	4609
4098	9931	4606
4099	9932	4602
4100	9932	4599
4101	9936	4597
4102	9950	4600
4103	9957	4600
4104	9965	4600
4105	9971	4599
4106	9972	4596
4107	9972	4593
4108	9973	4589
4109	9973	4586
4110	9976	4584
4111	9977	4581
4112	9978	4577
4113	9981	4575
4114	9982	4572
4115	9988	4571
4116	9988	4568
4117	9992	4566
4118	9996	4565
4119	9997	4561
4120	9997	4558
4121	9997	4555
4122	9999	4552
4123	10006	4552
4124	10007	4548
4125	10010	4546
4126	10018	4546
4127	10024	4545
4128	10024	4542
4129	10028	4540
4130	10029	4537
4131	10030	4534
4132	10030	4531
4133	10031	4527
4134	10037	4527
4135	10038	4523
4136	10038	4520
4137	10046	4520
4138	10049	4518
4139	10050	4515
4140	10050	4512
4141	10052	4509
4142	10053	4506
4143	10054	4503
4144	10054	4499
4145	10055	4496
4146	10062	4496
4147	10065	4494
4148	10066	4490
4149	10066	4487
4150	10074	4487
4151	10075	4484
4152	10078	4482
4153	10079	4479
4154	10080	4476
4155	10084	4474
4156	10084	4471
4157	10085	4468
4158	10086	4464
4159	10092	4464
4160	10098	4463
4161	10102	4461
4162	10106	4459
4163	10109	4457
4164	10119	4458
4165	10120	4455
4166	10126	4454
4167	10132	4453
4168	10132	4450
4169	10138	4449
4170	10139	4446
4171	10139	4442
4172	10140	4439
4173	10141	4436
4174	10143	4434
4175	10144	4431
4176	10145	4427
4177	10145	4424
4178	10153	4424
4179	10154	4421
4180	10161	4420
4181	10164	4418
4182	10170	4417
4183	10175	4416
4184	10176	4413
4185	10176	4410
4186	10180	4408
4187	10181	4405
4188	10187	4404
4189	10187	4400
4190	10188	4397
4191	10188	4394
4192	10193	4393
4193	10194	4389
4194	10197	4387
4195	10200	4385
4196	10201	4382
4197	10204	4380
4198	10205	4377
4199	10205	4373
4200	10209	4372
4201	10213	4370
4202	10214	4367
4203	10215	4364
4204	10216	4360
4205	10220	4359
4206	10223	4357
4207	10224	4353
4208	10232	4353
4209	10232	4350
4210	10233	4347
4211	10239	4346
4212	10241	4343
4213	10242	4341
4214	10243	4337
4215	10248	4336
4216	10249	4333
4217	10253	4331
4218	10259	4331
4219	10260	4327
4220	10264	4326
4221	10264	4322
4222	10266	4319
4223	10266	4316
4224	10269	4314
4225	10270	4311
4226	10274	4309
4227	10274	4306
4228	10274	4302
4229	10275	4299
4230	10284	4300
4231	10285	4296
4232	10285	4293
4233	10289	4291
4234	10289	4288
4235	10290	4285
4236	10293	4283
4237	10294	4279
4238	10297	4277
4239	10298	4274
4240	10301	4272
4241	10305	4270
4242	10305	4267
4243	10308	4265
4244	10310	4262
4245	10314	4260
4246	10318	4259
4247	10322	4257
4248	10325	4255
4249	10325	4251
4250	10327	4248
4251	10332	4247
4252	10333	4244
4253	10333	4241
4254	10333	4237
4255	10335	4235
4256	10335	4231
4257	10336	4228
4258	10340	4226
4259	10343	4224
4260	10344	4221
4261	10347	4219
4262	10348	4216
4263	10356	4216
4264	10356	4213
4265	10364	4212
4266	10365	4209
4267	10366	4206
4268	10376	4207
4269	10376	4204
4270	10377	4200
4271	10377	4197
4272	10378	4194
4273	10378	4191
4274	10382	4189
4275	10383	4186
4276	10384	4183
4277	10389	4182
4278	10392	4179
4279	10396	4177
4280	10396	4174
4281	10397	4171
4282	10397	4168
4283	10397	4165
4284	10398	4161
4285	10401	4159
4286	10402	4156
4287	10403	4153
4288	10406	4151
4289	10407	4148
4290	10410	4146
4291	10412	4143
4292	10419	4142
4293	10419	4139
4294	10421	4137
4295	10422	4133
4296	10426	4132
4297	10426	4128
4298	10427	4125
4299	10434	4125
4300	10440	4124
4301	10440	4120
4302	10444	4118
4303	10447	4116
4304	10455	4116
4305	10456	4113
4306	10456	4110
4307	10462	4109
4308	10462	4106
4309	10466	4103
4310	10469	4101
4311	10469	4098
4312	10473	4096
4313	10473	4093
4314	10474	4090
4315	10479	4089
4316	10483	4086
4317	10486	4084
4318	10486	4081
4319	10486	4078
4320	10487	4075
4321	10487	4071
4322	10488	4068
4323	10489	4065
4324	10494	4064
4325	10495	4061
4326	10496	4058
4327	10500	4056
4328	10500	4053
4329	10503	4051
4330	10506	4048
4331	10506	4045
4332	10509	4043
4333	10513	4041
4334	10513	4038
4335	10514	4034
4336	10520	4033
4337	10524	4032
4338	10525	4029
4339	10525	4025
4340	10526	4022
4341	10526	4019
4342	10527	4016
4343	10528	4013
4344	10531	4011
4345	10532	4008
4346	10532	4005
4347	10535	4002
4348	10535	3999
4349	10543	3999
4350	10544	3996
4351	10549	3994
4352	10549	3991
4353	10550	3988
4354	10554	3986
4355	10557	3984
4356	10560	3982
4357	10563	3979
4358	10563	3976
4359	10567	3974
4360	10574	3974
4361	10575	3971
4362	10576	3968
4363	10582	3967
4364	10587	3965
4365	10597	3966
4366	10603	3965
4367	10608	3963
4368	10609	3960
4369	10623	3962
4370	10623	3959
4371	10628	3957
4372	10634	3956
4373	10635	3953
4374	10635	3950
4375	10636	3947
4376	10641	3946
4377	10647	3944
4378	10652	3943
4379	10653	3940
4380	10657	3938
4381	10663	3937
4382	10663	3934
4383	10666	3931
4384	10669	3929
4385	10670	3926
4386	10676	3925
4387	10678	3922
4388	10682	3920
4389	10690	3920
4390	10693	3918
4391	10694	3915
4392	10697	3913
4393	10698	3910
4394	10701	3907
4395	10708	3907
4396	10709	3904
4397	10710	3901
4398	10717	3900
4399	10718	3897
4400	10721	3895
4401	10724	3893
4402	10730	3891
4403	10734	3889
4404	10734	3886
4405	10735	3883
4406	10735	3880
4407	10736	3877
4408	10742	3876
4409	10746	3874
4410	10747	3871
4411	10753	3870
4412	10757	3868
4413	10760	3866
4414	10762	3863
4415	10762	3860
4416	10763	3857
4417	10763	3854
4418	10764	3851
4419	10768	3849
4420	10772	3847
4421	10775	3845
4422	10776	3842
4423	10779	3840
4424	10783	3838
4425	10784	3835
4426	10784	3831
4427	10785	3828
4428	10788	3826
4429	10791	3824
4430	10791	3821
4431	10792	3818
4432	10792	3815
4433	10796	3812
4434	10799	3810
4435	10805	3809
4436	10811	3808
4437	10812	3805
4438	10812	3802
4439	10815	3799
4440	10821	3798
4441	10825	3796
4442	10828	3794
4443	10830	3791
4444	10830	3788
4445	10834	3786
4446	10838	3785
4447	10841	3782
4448	10845	3780
4449	10845	3777
4450	10846	3774
4451	10847	3771
4452	10850	3769
4453	10851	3766
4454	10856	3765
4455	10862	3763
4456	10866	3761
4457	10867	3758
4458	10870	3756
4459	10874	3754
4460	10875	3751
4461	10875	3748
4462	10881	3747
4463	10882	3744
4464	10883	3741
4465	10887	3739
4466	10887	3736
4467	10888	3733
4468	10898	3733
4469	10899	3730
4470	10899	3727
4471	10903	3725
4472	10909	3724
4473	10909	3721
4474	10911	3718
4475	10915	3716
4476	10917	3713
4477	10922	3712
4478	10923	3709
4479	10923	3706
4480	10927	3704
4481	10928	3701
4482	10928	3698
4483	10929	3695
4484	10929	3692
4485	10930	3689
4486	10934	3687
4487	10935	3684
4488	10935	3680
4489	10936	3677
4490	10937	3674
4491	10941	3673
4492	10949	3672
4493	10957	3672
4494	10957	3668
4495	10958	3665
4496	10958	3662
4497	10959	3659
4498	10959	3656
4499	10960	3653
4500	10964	3651
4501	10970	3650
4502	10973	3648
4503	10974	3645
4504	10982	3644
4505	10983	3641
4506	10985	3638
4507	10989	3637
4508	10989	3634
4509	10990	3631
4510	10994	3628
4511	10994	3625
4512	10995	3622
4513	10995	3619
4514	10996	3616
4515	10997	3613
4516	11003	3612
4517	11006	3610
4518	11008	3607
4519	11008	3604
4520	11016	3603
4521	11017	3600
4522	11020	3598
4523	11023	3596
4524	11024	3593
4525	11025	3590
4526	11031	3589
4527	11034	3587
4528	11040	3585
4529	11046	3584
4530	11046	3581
4531	11047	3578
4532	11051	3576
4533	11052	3573
4534	11053	3570
4535	11057	3568
4536	11058	3565
4537	11058	3562
4538	11059	3559
4539	11059	3556
4540	11059	3553
4541	11065	3552
4542	11066	3549
4543	11066	3546
4544	11067	3542
4545	11072	3541
4546	11072	3538
4547	11073	3535
4548	11081	3534
4549	11081	3531
4550	11082	3528
4551	11085	3526
4552	11091	3525
4553	11092	3522
4554	11092	3518
4555	11098	3517
4556	11104	3516
4557	11104	3513
4558	11105	3510
4559	11106	3507
4560	11109	3504
4561	11109	3501
4562	11111	3499
4563	11111	3496
4564	11114	3493
4565	11118	3491
4566	11126	3491
4567	11127	3488
4568	11127	3485
4569	11128	3482
4570	11128	3479
4571	11138	3479
4572	11139	3475
4573	11145	3474
4574	11146	3471
4575	11152	3470
4576	11153	3467
4577	11159	3466
4578	11160	3463
4579	11160	3460
4580	11169	3459
4581	11171	3457
4582	11171	3454
4583	11172	3451
4584	11177	3449
4585	11177	3446
4586	11183	3444
4587	11183	3441
4588	11192	3441
4589	11192	3438
4590	11193	3435
4591	11197	3433
4592	11197	3430
4593	11206	3429
4594	11211	3428
4595	11215	3425
4596	11220	3424
4597	11221	3421
4598	11229	3420
4599	11235	3419
4600	11235	3416
4601	11235	3413
4602	11239	3411
4603	11242	3408
4604	11243	3405
4605	11243	3402
4606	11243	3399
4607	11244	3396
4608	11249	3395
4609	11250	3392
4610	11254	3390
4611	11260	3388
4612	11264	3386
4613	11267	3384
4614	11271	3382
4615	11271	3379
4616	11272	3376
4617	11275	3374
4618	11276	3371
4619	11276	3368
4620	11280	3366
4621	11280	3363
4622	11281	3360
4623	11282	3357
4624	11288	3355
4625	11291	3353
4626	11292	3350
4627	11292	3347
4628	11295	3345
4629	11302	3344
4630	11305	3342
4631	11309	3340
4632	11310	3337
4633	11310	3334
4634	11311	3331
4635	11311	3328
4636	11312	3325
4637	11312	3322
4638	11316	3320
4639	11316	3317
4640	11317	3313
4641	11317	3310
4642	11322	3309
4643	11325	3306
4644	11326	3304
4645	11331	3302
4646	11334	3300
4647	11335	3297
4648	11339	3295
4649	11344	3293
4650	11350	3292
4651	11353	3289
4652	11355	3287
4653	11356	3284
4654	11358	3281
4655	11359	3279
4656	11360	3276
4657	11363	3273
4658	11364	3270
4659	11364	3267
4660	11365	3264
4661	11370	3263
4662	11370	3260
4663	11373	3257
4664	11377	3255
4665	11378	3253
4666	11379	3250
4667	11380	3247
4668	11381	3244
4669	11381	3241
4670	11382	3238
4671	11385	3236
4672	11392	3235
4673	11398	3233
4674	11399	3230
4675	11399	3227
4676	11409	3227
4677	11410	3224
4678	11410	3221
4679	11414	3219
4680	11415	3216
4681	11420	3215
4682	11421	3212
4683	11425	3210
4684	11426	3207
4685	11435	3206
4686	11440	3204
4687	11444	3202
4688	11444	3199
4689	11455	3199
4690	11456	3196
4691	11457	3193
4692	11457	3190
4693	11458	3187
4694	11463	3186
4695	11463	3183
4696	11464	3180
4697	11465	3177
4698	11468	3175
4699	11472	3173
4700	11473	3170
4701	11477	3168
4702	11478	3165
4703	11480	3162
4704	11480	3159
4705	11481	3156
4706	11484	3154
4707	11485	3151
4708	11489	3149
4709	11489	3146
4710	11491	3144
4711	11491	3141
4712	11500	3140
4713	11506	3138
4714	11506	3136
4715	11507	3133
4716	11514	3131
4717	11514	3128
4718	11515	3125
4719	11519	3123
4720	11525	3122
4721	11526	3119
4722	11532	3118
4723	11532	3115
4724	11535	3112
4725	11535	3109
4726	11536	3106
4727	11536	3103
4728	11538	3101
4729	11539	3098
4730	11549	3098
4731	11550	3095
4732	11556	3093
4733	11557	3090
4734	11557	3087
4735	11558	3084
4736	11558	3081
4737	11559	3078
4738	11559	3075
4739	11560	3072
4740	11563	3070
4741	11566	3068
4742	11566	3065
4743	11570	3063
4744	11570	3060
4745	11570	3057
4746	11571	3054
4747	11571	3051
4748	11572	3048
4749	11572	3045
4750	11579	3044
4751	11579	3041
4752	11582	3038
4753	11582	3035
4754	11583	3032
4755	11586	3030
4756	11589	3028
4757	11595	3026
4758	11595	3023
4759	11596	3021
4760	11597	3018
4761	11597	3015
4762	11598	3012
4763	11599	3009
4764	11605	3007
4765	11609	3005
4766	11615	3004
4767	11616	3001
4768	11617	2998
4769	11617	2995
4770	11620	2993
4771	11624	2991
4772	11628	2989
4773	11629	2986
4774	11629	2983
4775	11633	2981
4776	11637	2979
4777	11638	2976
4778	11638	2973
4779	11642	2971
4780	11643	2968
4781	11644	2965
4782	11645	2962
4783	11645	2960
4784	11646	2957
4785	11654	2956
4786	11655	2953
4787	11656	2950
4788	11656	2947
4789	11658	2945
4790	11658	2942
4791	11667	2941
4792	11667	2938
4793	11668	2935
4794	11674	2933
4795	11677	2931
4796	11681	2929
4797	11681	2926
4798	11682	2923
4799	11685	2921
4800	11686	2918
4801	11686	2915
4802	11686	2912
4803	11689	2910
4804	11695	2908
4805	11697	2906
4806	11697	2903
4807	11703	2901
4808	11704	2898
4809	11709	2897
4810	11713	2894
4811	11714	2892
4812	11717	2889
4813	11726	2888
4814	11729	2886
4815	11729	2883
4816	11730	2880
