iter	RMSE
1665	7.770689424
1666	7.770689411
1667	7.766951532
1668	7.766891488
1669	7.76682954
1670	7.762903182
1671	7.76290318
1672	7.76189886
1673	7.761898855
1674	7.76189885
1675	7.757549563
1676	7.755826828
1677	7.75574881
1678	7.755722722
1679	7.75572272
1680	7.753372882
1681	7.753341492
1682	7.753175164
1683	7.753134933
1684	7.75291511
1685	7.752915106
1686	7.752915103
1687	7.752877157
1688	7.749382412
1689	7.749267975
1690	7.747835298
1691	7.747835298
1692	7.747814152
1693	7.745429015
1694	7.745429015
1695	7.743891584
1696	7.74389158
1697	7.743891577
1698	7.743891574
1699	7.743891572
1700	7.743891569
1701	7.738850174
1702	7.734788096
1703	7.734788096
1704	7.728939592
1705	7.728939591
1706	7.72766228
1707	7.724888413
1708	7.72209422
1709	7.719697815
1710	7.719610095
1711	7.719525961
1712	7.717534829
1713	7.714074221
1714	7.714074218
1715	7.713519483
1716	7.710292534
1717	7.709177171
1718	7.703427214
1719	7.700199565
1720	7.700199565
1721	7.700075367
1722	7.700073781
1723	7.699501714
1724	7.699434023
1725	7.699434022
1726	7.698002465
1727	7.698002464
1728	7.695433519
1729	7.694629189
1730	7.694299911
1731	7.69429991
1732	7.693099462
1733	7.692465861
1734	7.692371035
1735	7.692291201
1736	7.689427042
1737	7.688330911
1738	7.687795055
1739	7.679990863
1740	7.679990863
1741	7.679885622
1742	7.679806112
1743	7.679806112
1744	7.679342912
1745	7.679342912
1746	7.679342912
1747	7.672983102
1748	7.66829098
1749	7.668002357
1750	7.66797088
1751	7.666296978
1752	7.664615194
1753	7.660099734
1754	7.654647125
1755	7.654569213
1756	7.653155837
1757	7.651577872
1758	7.651577871
1759	7.643442372
1760	7.643129218
1761	7.63802389
1762	7.634908244
1763	7.629435437
1764	7.629435437
1765	7.629435437
1766	7.629430393
1767	7.629417754
1768	7.628017295
1769	7.626616269
1770	7.619314506
1771	7.618445498
1772	7.614062256
1773	7.614062256
1774	7.611349519
1775	7.611349519
1776	7.611310074
1777	7.611310074
1778	7.611310073
1779	7.611310073
1780	7.611310072
1781	7.611310072
1782	7.611310072
1783	7.609150888
1784	7.607484837
1785	7.607460399
1786	7.605712761
1787	7.60571276
1788	7.605601478
1789	7.60450259
1790	7.599593497
1791	7.59849188
1792	7.596712925
1793	7.595055795
1794	7.591361506
1795	7.590185466
1796	7.58383189
1797	7.581330229
1798	7.578026187
1799	7.578026165
1800	7.577946226
1801	7.577911931
1802	7.577822146
1803	7.576096283
1804	7.576096265
1805	7.575482504
1806	7.574905325
1807	7.574905314
1808	7.574266147
1809	7.572069814
1810	7.571344863
1811	7.571308755
1812	7.571308754
1813	7.571308752
1814	7.570880943
1815	7.570880943
1816	7.570880943
1817	7.569417633
1818	7.569234155
1819	7.567595642
1820	7.567595642
1821	7.567073404
1822	7.565213435
1823	7.563263272
1824	7.557273253
1825	7.557198798
1826	7.556368974
1827	7.554232202
1828	7.554232199
1829	7.553343914
1830	7.553343912
1831	7.552162293
1832	7.551730658
1833	7.551647467
1834	7.551547406
1835	7.551543742
1836	7.549121478
1837	7.549121477
1838	7.546196231
1839	7.543137457
1840	7.537068744
1841	7.53700569
1842	7.536647622
1843	7.536574959
1844	7.53657495
1845	7.536549202
1846	7.536549196
1847	7.52965156
1848	7.529572586
1849	7.529123499
1850	7.529123497
1851	7.529052346
1852	7.520720196
1853	7.515946439
1854	7.515946439
1855	7.515846634
1856	7.515846634
1857	7.515531195
1858	7.515531193
1859	7.515430386
1860	7.512595126
1861	7.512112003
1862	7.51119089
1863	7.510744719
1864	7.510732613
1865	7.510732603
1866	7.510603057
1867	7.502394255
1868	7.499939233
1869	7.499939232
1870	7.497539782
1871	7.497539781
1872	7.49721435
1873	7.492760951
1874	7.492760949
1875	7.488145427
1876	7.484048717
1877	7.4769811
1878	7.476981074
1879	7.47624219
1880	7.47624217
1881	7.476120437
1882	7.475987467
1883	7.475987451
1884	7.472515365
1885	7.468118525
1886	7.461439728
1887	7.46093454
1888	7.460617386
1889	7.456779658
1890	7.45617056
1891	7.456084973
1892	7.456015825
1893	7.45601581
1894	7.455957964
1895	7.455957954
1896	7.455957947
1897	7.455429955
1898	7.448578868
1899	7.448578861
1900	7.448365716
1901	7.447318217
1902	7.447144664
1903	7.446960331
1904	7.446960326
1905	7.446882849
1906	7.446862479
1907	7.446862476
1908	7.443654442
1909	7.443524742
1910	7.436722454
1911	7.436702618
1912	7.434082572
1913	7.43371664
1914	7.43371664
1915	7.432967959
1916	7.432967958
1917	7.42829717
1918	7.425497269
1919	7.425497266
1920	7.425240505
1921	7.42510997
1922	7.422667967
1923	7.421184741
1924	7.418301173
1925	7.418301166
1926	7.41830116
1927	7.418301155
1928	7.41830115
1929	7.416854436
1930	7.415433059
1931	7.409197354
1932	7.407804723
1933	7.407804701
1934	7.407804581
1935	7.40134416
1936	7.401236044
1937	7.401185124
1938	7.401185098
1939	7.400393578
1940	7.400011642
1941	7.399193608
1942	7.397349288
1943	7.394702505
1944	7.394702494
1945	7.394486185
1946	7.388276274
1947	7.388147205
1948	7.383625281
1949	7.383607284
1950	7.383607265
1951	7.380649171
1952	7.379735837
1953	7.379602637
1954	7.378879896
1955	7.378718837
1956	7.374955833
1957	7.374626741
1958	7.371872015
1959	7.367932688
1960	7.367932681
1961	7.365045735
1962	7.365045731
1963	7.365045728
1964	7.362740642
1965	7.359739237
1966	7.359739237
1967	7.351012011
1968	7.347140249
1969	7.347140247
1970	7.344748034
1971	7.342262453
1972	7.341926901
1973	7.341533849
1974	7.340394483
1975	7.340306351
1976	7.33931991
1977	7.33372384
1978	7.333723838
1979	7.333611337
1980	7.330908874
1981	7.330908873
1982	7.330908873
1983	7.328751162
1984	7.328648756
1985	7.328638351
1986	7.325547639
1987	7.324992072
1988	7.323164804
1989	7.323164803
1990	7.323146868
1991	7.323054834
1992	7.322323784
1993	7.318048021
1994	7.318048014
1995	7.316023902
1996	7.315213026
1997	7.315213026
1998	7.314997932
1999	7.313146226
2000	7.313122935
2001	7.310010294
2002	7.308454598
2003	7.305835716
2004	7.305274085
2005	7.305274081
2006	7.305274078
2007	7.305231316
2008	7.305151864
2009	7.305151861
2010	7.305151859
2011	7.305151857
2012	7.305026799
2013	7.305026797
2014	7.299777063
2015	7.294286851
2016	7.290455511
2017	7.289755666
2018	7.289755658
2019	7.284271473
2020	7.28297131
2021	7.282939153
2022	7.282226979
2023	7.280702259
2024	7.280669053
2025	7.280576583
2026	7.279654386
2027	7.279397108
2028	7.2793971
2029	7.279307593
2030	7.27814593
2031	7.276169195
2032	7.276169194
2033	7.276169193
2034	7.273627041
2035	7.273509455
2036	7.273084489
2037	7.273084489
2038	7.270013487
2039	7.270013482
2040	7.269923298
2041	7.269923295
2042	7.269871692
2043	7.269871688
2044	7.269783397
2045	7.268463898
2046	7.268463897
2047	7.267981527
2048	7.267981524
2049	7.264565635
2050	7.26435237
2051	7.262641437
2052	7.262641419
2053	7.262641403
2054	7.26264139
2055	7.261796766
2056	7.26126161
2057	7.260281757
2058	7.255417282
2059	7.255410793
2060	7.25454404
2061	7.254475893
2062	7.254399866
2063	7.254399858
2064	7.251483136
2065	7.25148313
2066	7.249047647
2067	7.249047642
2068	7.248616202
2069	7.247660575
2070	7.24763291
2071	7.244785273
2072	7.244665643
2073	7.242317834
2074	7.242317833
2075	7.242190611
2076	7.240118357
2077	7.238974308
2078	7.237519526
2079	7.232862669
2080	7.232853617
2081	7.231783336
2082	7.23178333
2083	7.231783325
2084	7.227584236
2085	7.223290935
2086	7.223290925
2087	7.222456438
2088	7.222327445
2089	7.222327443
2090	7.222244171
2091	7.21730589
2092	7.217305887
2093	7.211385391
2094	7.21138537
2095	7.211385352
2096	7.211279058
2097	7.210864282
2098	7.210743667
2099	7.208068168
2100	7.207994115
2101	7.207990789
2102	7.207990787
2103	7.207990785
2104	7.207990784
2105	7.207934016
2106	7.207934015
2107	7.206626694
2108	7.206305882
2109	7.204821493
2110	7.204118603
2111	7.203526756
2112	7.203349135
2113	7.202092532
2114	7.202092513
2115	7.200947694
2116	7.200947674
2117	7.200737201
2118	7.20068192
2119	7.192167991
2120	7.191639982
2121	7.191639975
2122	7.191541214
2123	7.188936421
2124	7.18893642
2125	7.188936419
2126	7.188860832
2127	7.186816816
2128	7.186816816
2129	7.183182321
2130	7.183166401
2131	7.183096833
2132	7.182508468
2133	7.180110139
2134	7.1755639
2135	7.175563899
2136	7.17544978
2137	7.169661356
2138	7.16957536
2139	7.168188192
2140	7.168114692
2141	7.168114671
2142	7.163813805
2143	7.163813792
2144	7.163735688
2145	7.163735678
2146	7.160825268
2147	7.160791056
2148	7.160791045
2149	7.156898709
2150	7.156624804
2151	7.152191462
2152	7.152191454
2153	7.151991311
2154	7.151991307
2155	7.149132687
2156	7.146704309
2157	7.146704307
2158	7.142220597
2159	7.142171365
2160	7.139918228
2161	7.139294891
2162	7.135820651
2163	7.135820627
2164	7.13475162
2165	7.13339126
2166	7.128102401
2167	7.127833301
2168	7.122916358
2169	7.122916358
2170	7.122488263
2171	7.118240765
2172	7.117615849
2173	7.117550324
2174	7.117550322
2175	7.116430958
2176	7.11511965
2177	7.115033786
2178	7.115033779
2179	7.11189734
2180	7.111216982
2181	7.110575834
2182	7.110432142
2183	7.109921751
2184	7.109345534
2185	7.101481068
2186	7.101481068
2187	7.101190721
2188	7.100072596
2189	7.100072596
2190	7.100072596
2191	7.100021968
2192	7.100000367
2193	7.096576381
2194	7.09657638
2195	7.096564171
2196	7.095931309
2197	7.095931309
2198	7.092558903
2199	7.089644574
2200	7.089585191
2201	7.087860909
2202	7.085731988
2203	7.085731981
2204	7.079612428
2205	7.079114744
2206	7.078143732
2207	7.077863307
2208	7.072959207
2209	7.072891908
2210	7.068798442
2211	7.06879844
2212	7.068798438
2213	7.066811526
2214	7.065389356
2215	7.065321384
2216	7.065285286
2217	7.063279836
2218	7.063201594
2219	7.061226219
2220	7.061114477
2221	7.05610045
2222	7.056032912
2223	7.05602104
2224	7.055989785
2225	7.050358061
2226	7.048857468
2227	7.044419453
2228	7.044241025
2229	7.044240998
2230	7.044102999
2231	7.044102986
2232	7.044094108
2233	7.043999114
2234	7.037791919
2235	7.029193184
2236	7.029057905
2237	7.027687142
2238	7.02433787
2239	7.024295067
2240	7.023161647
2241	7.023161641
2242	7.023110251
2243	7.023110247
2244	7.023110243
2245	7.021027409
2246	7.019796115
2247	7.018532041
2248	7.018430216
2249	7.014075887
2250	7.01397489
2251	7.013701961
2252	7.008391229
2253	7.007966777
2254	7.007966775
2255	7.006880616
2256	7.00479808
2257	7.004798075
2258	7.00479807
2259	7.003865954
2260	7.001954172
2261	7.001888102
2262	6.997218741
2263	6.997218736
2264	6.992283608
2265	6.9887891
2266	6.988719473
2267	6.986735878
2268	6.986414262
2269	6.986395451
2270	6.986360142
2271	6.983776263
2272	6.983776263
2273	6.983344369
2274	6.983344368
2275	6.981316504
2276	6.981250481
2277	6.98125048
2278	6.972922283
2279	6.972922281
2280	6.972334816
2281	6.97152125
2282	6.964775972
2283	6.964775972
2284	6.964775972
2285	6.964684729
2286	6.964684729
2287	6.962403436
2288	6.961618373
2289	6.957895467
2290	6.955861599
2291	6.954431762
2292	6.95443176
2293	6.949556674
2294	6.949507348
2295	6.94938912
2296	6.949389119
2297	6.949389119
2298	6.948633444
2299	6.948633444
2300	6.945660479
2301	6.942141961
2302	6.942066319
2303	6.936566307
2304	6.936566294
2305	6.936509717
2306	6.933726371
2307	6.931569245
2308	6.930484764
2309	6.93048475
2310	6.927381621
2311	6.924967267
2312	6.920118795
2313	6.920118786
2314	6.920118779
2315	6.919714293
2316	6.918043304
2317	6.912038482
2318	6.912038481
2319	6.908573288
2320	6.908573288
2321	6.908573288
2322	6.903948447
2323	6.901199038
2324	6.899239231
2325	6.899239229
2326	6.898632272
2327	6.898612606
2328	6.89845923
2329	6.893338635
2330	6.891625742
2331	6.891543741
2332	6.88976564
2333	6.889765628
2334	6.889705824
2335	6.889096354
2336	6.888715688
2337	6.888715683
2338	6.888667573
2339	6.88866757
2340	6.888667567
2341	6.888667564
2342	6.888667562
2343	6.888428727
2344	6.888125365
2345	6.888125362
2346	6.887643815
2347	6.887596367
2348	6.886370507
2349	6.88403608
2350	6.883278552
2351	6.882109921
2352	6.881149949
2353	6.880791332
2354	6.880732406
2355	6.880690615
2356	6.879646799
2357	6.879646797
2358	6.876638719
2359	6.875108198
2360	6.875055551
2361	6.874505821
2362	6.874505819
2363	6.874437343
2364	6.873974728
2365	6.870263224
2366	6.870211468
2367	6.87012923
2368	6.866443163
2369	6.866434187
2370	6.866333642
2371	6.866333636
2372	6.866333548
2373	6.864495545
2374	6.862506172
2375	6.861950864
2376	6.861903804
2377	6.859512486
2378	6.857937383
2379	6.857937382
2380	6.857290453
2381	6.856423666
2382	6.85452786
2383	6.854527856
2384	6.851380784
2385	6.851370988
2386	6.851357153
2387	6.851357153
2388	6.851357152
2389	6.851357152
2390	6.851357151
2391	6.851357151
2392	6.851299652
2393	6.851143868
2394	6.851106045
2395	6.848859186
2396	6.848859184
2397	6.848859183
2398	6.848859181
2399	6.844047033
2400	6.840163982
2401	6.83868619
2402	6.838686173
2403	6.836165822
2404	6.836005458
2405	6.835066794
2406	6.834604006
2407	6.830722177
2408	6.830722165
2409	6.82720195
2410	6.826783766
2411	6.826783754
2412	6.826720385
2413	6.826683886
2414	6.826639642
2415	6.82280957
2416	6.818534247
2417	6.817566101
2418	6.817566101
2419	6.816270905
2420	6.816270905
2421	6.816270693
2422	6.816270693
2423	6.812032227
2424	6.808959807
2425	6.802263164
2426	6.801424274
2427	6.79887703
2428	6.7930421
2429	6.793042099
2430	6.792981352
2431	6.791549738
2432	6.788696692
2433	6.787607684
2434	6.787425364
2435	6.787346409
2436	6.785203202
2437	6.785203202
2438	6.785203202
2439	6.783095171
2440	6.78308774
2441	6.783087739
2442	6.782989621
2443	6.782911955
2444	6.782796394
2445	6.782623218
2446	6.782576704
2447	6.782574745
2448	6.782574743
2449	6.782574742
2450	6.782313366
2451	6.782313366
2452	6.782311681
2453	6.773562555
2454	6.767701969
2455	6.761993567
2456	6.760969761
2457	6.760969745
2458	6.760682922
2459	6.760614473
2460	6.75997647
2461	6.756785936
2462	6.75284008
2463	6.751612426
2464	6.751612419
2465	6.750527344
2466	6.749908137
2467	6.749778662
2468	6.749778661
2469	6.749535207
2470	6.749104693
2471	6.748375016
2472	6.742502265
2473	6.742502257
2474	6.74250225
2475	6.74247474
2476	6.742255982
2477	6.741787345
2478	6.741722223
2479	6.741722216
2480	6.735706608
2481	6.733938158
2482	6.733938156
2483	6.733891698
2484	6.733891697
2485	6.733881742
2486	6.733666048
2487	6.728961794
2488	6.728906121
2489	6.728906121
2490	6.728882205
2491	6.725023275
2492	6.723859651
2493	6.722641771
2494	6.722599925
2495	6.722355409
2496	6.722355408
2497	6.718787655
2498	6.718787647
2499	6.718677713
2500	6.716093637
2501	6.716058042
2502	6.712456369
2503	6.711044095
2504	6.709500532
2505	6.707616761
2506	6.707534171
2507	6.707479996
2508	6.70294216
2509	6.699232889
2510	6.698207899
2511	6.698183844
2512	6.698155621
2513	6.696106938
2514	6.696106938
2515	6.692589287
2516	6.692222579
2517	6.692222577
2518	6.690689238
2519	6.690458052
2520	6.690458052
2521	6.690458052
2522	6.690441844
2523	6.69042445
2524	6.688134357
2525	6.687908637
2526	6.68789742
2527	6.68789742
2528	6.687156618
2529	6.687156617
2530	6.678962844
2531	6.676689313
2532	6.676643795
2533	6.676567783
2534	6.676567779
2535	6.676567775
2536	6.676567772
2537	6.676567769
2538	6.676567767
2539	6.675897557
2540	6.675847853
2541	6.673097142
2542	6.673002167
2543	6.67293802
2544	6.669859411
2545	6.664050852
2546	6.664050836
2547	6.664050822
2548	6.66405081
2549	6.66300826
2550	6.663008252
2551	6.660937252
2552	6.660937252
2553	6.657665825
2554	6.657665824
2555	6.655047803
2556	6.654946074
2557	6.651339254
2558	6.649692592
2559	6.649692578
2560	6.649692567
2561	6.649692557
2562	6.644730985
2563	6.644678671
2564	6.638109482
2565	6.638109472
2566	6.63348344
2567	6.630583455
2568	6.630583452
2569	6.630528594
2570	6.630434531
2571	6.628531368
2572	6.626645255
2573	6.625880606
2574	6.621116198
2575	6.621116197
2576	6.617815696
2577	6.615438531
2578	6.612608077
2579	6.61255577
2580	6.612172258
2581	6.612103704
2582	6.612103703
2583	6.612103703
2584	6.612103703
2585	6.611796071
2586	6.60960449
2587	6.609604489
2588	6.60927374
2589	6.609234438
2590	6.60594716
2591	6.600848036
2592	6.600797442
2593	6.600797412
2594	6.595928377
2595	6.595928352
2596	6.5872724
2597	6.587272384
2598	6.587258159
2599	6.587258147
2600	6.587177061
2601	6.587136477
2602	6.58713647
2603	6.587136464
2604	6.587093888
2605	6.581361563
2606	6.578976003
2607	6.57894884
2608	6.577937649
2609	6.577890679
2610	6.574070324
2611	6.574016903
2612	6.57384409
2613	6.573784443
2614	6.573784442
2615	6.57253809
2616	6.57253809
2617	6.571638327
2618	6.571638327
2619	6.570149835
2620	6.569892956
2621	6.569831337
2622	6.56982342
2623	6.565755721
2624	6.56575572
2625	6.562179873
2626	6.561586453
2627	6.561107227
2628	6.561107227
2629	6.561033592
2630	6.559313462
2631	6.559311938
2632	6.559252797
2633	6.559252796
2634	6.559252796
2635	6.558351119
2636	6.558351118
2637	6.558307313
2638	6.558307312
2639	6.558307311
2640	6.556931307
2641	6.556931306
2642	6.556931306
2643	6.556931306
2644	6.556931306
2645	6.556874967
2646	6.554333884
2647	6.554333884
2648	6.552553176
2649	6.549757236
2650	6.549718139
2651	6.549718134
2652	6.549238538
2653	6.548031925
2654	6.548031904
2655	6.545591101
2656	6.545263185
2657	6.545263157
2658	6.542803735
2659	6.536954357
2660	6.536883876
2661	6.531423324
2662	6.531423323
2663	6.531423322
2664	6.531423321
2665	6.531415505
2666	6.531382996
2667	6.531315407
2668	6.531309092
2669	6.531307777
2670	6.531307777
2671	6.531185331
2672	6.53118533
2673	6.528894162
2674	6.528894162
2675	6.528503823
2676	6.528503822
2677	6.523835662
2678	6.521867606
2679	6.520714461
2680	6.520672113
2681	6.520672109
2682	6.520607287
2683	6.520607283
2684	6.52060728
2685	6.520543349
2686	6.518243869
2687	6.518217354
2688	6.515578608
2689	6.515578607
2690	6.515578606
2691	6.513241248
2692	6.513241247
2693	6.509034688
2694	6.504597968
2695	6.504597967
2696	6.500696538
2697	6.500646752
2698	6.496592307
2699	6.493755257
2700	6.493296241
2701	6.493289477
2702	6.493289475
2703	6.491843968
2704	6.491678053
2705	6.490220185
2706	6.483621039
2707	6.483621037
2708	6.477378343
2709	6.477378331
2710	6.477119483
2711	6.476224553
2712	6.476224546
2713	6.476224539
2714	6.476224533
2715	6.476224529
2716	6.476224524
2717	6.473717642
2718	6.469424228
2719	6.469424224
2720	6.465969418
2721	6.464732279
2722	6.46052653
2723	6.457711275
2724	6.457297274
2725	6.454114521
2726	6.454114519
2727	6.452732655
2728	6.452732638
2729	6.452603952
2730	6.452545675
2731	6.452501472
2732	6.452437057
2733	6.452424931
2734	6.45242492
2735	6.452415994
2736	6.44932898
2737	6.449306395
2738	6.449306376
2739	6.44930636
2740	6.444279066
2741	6.441025938
2742	6.441025933
2743	6.440511406
2744	6.438870334
2745	6.438825257
2746	6.438825246
2747	6.43875337
2748	6.437985132
2749	6.437985127
2750	6.435967274
2751	6.435640755
2752	6.434871231
2753	6.43487123
2754	6.43487123
2755	6.43046976
2756	6.430433485
2757	6.430433484
2758	6.430433483
2759	6.429643958
2760	6.427307961
2761	6.427287432
2762	6.427287432
2763	6.427278634
2764	6.427278634
2765	6.427278634
2766	6.426999501
2767	6.426982082
2768	6.426944929
2769	6.426581418
2770	6.426530816
2771	6.426437745
2772	6.42090447
2773	6.420436388
2774	6.420425374
2775	6.419168268
2776	6.417338271
2777	6.416686549
2778	6.416686542
2779	6.412692909
2780	6.4126929
2781	6.412692893
2782	6.412692886
2783	6.412621371
2784	6.412542993
2785	6.41249895
2786	6.409811101
2787	6.409640985
2788	6.409307379
2789	6.407397727
2790	6.406399308
2791	6.405237506
2792	6.400813176
2793	6.400813174
2794	6.400813173
2795	6.397414729
2796	6.397381103
2797	6.394197442
2798	6.394175538
2799	6.394175536
2800	6.391988357
2801	6.391988355
2802	6.391713755
2803	6.391713751
2804	6.39132835
2805	6.389037301
2806	6.388702889
2807	6.384400716
2808	6.38098435
2809	6.379830169
2810	6.379830152
2811	6.374924202
2812	6.373658108
2813	6.373658079
2814	6.371486475
2815	6.369776473
2816	6.369322178
2817	6.368114916
2818	6.36520021
2819	6.365188309
2820	6.358994934
2821	6.358994893
2822	6.356427778
2823	6.356427732
2824	6.356398192
2825	6.354364119
2826	6.354364091
2827	6.354364067
2828	6.354364045
2829	6.354354817
2830	6.350916108
2831	6.350910163
2832	6.350551619
2833	6.350534614
2834	6.350516411
2835	6.350516405
2836	6.3505164
2837	6.350464261
2838	6.348523382
2839	6.347272122
2840	6.345333706
2841	6.34533366
2842	6.345276291
2843	6.345276256
2844	6.337451686
2845	6.336980126
2846	6.336958415
2847	6.336958404
2848	6.33365347
2849	6.333639501
2850	6.33348121
2851	6.332751055
2852	6.330428986
2853	6.326298311
2854	6.326298307
2855	6.323939282
2856	6.318896694
2857	6.3184595
2858	6.318459475
2859	6.31844711
2860	6.318174286
2861	6.313828939
2862	6.313804149
2863	6.313771481
2864	6.311259804
2865	6.311259736
2866	6.311259676
2867	6.31045658
2868	6.308403534
2869	6.305272097
2870	6.301622105
2871	6.301622058
2872	6.29893972
2873	6.298851138
2874	6.298851107
2875	6.297548494
2876	6.297399222
2877	6.297346044
2878	6.29734586
2879	6.297015199
2880	6.297015189
2881	6.29701518
2882	6.296124272
2883	6.293627359
2884	6.29354943
2885	6.293549412
2886	6.292257064
2887	6.292257053
2888	6.291934421
2889	6.290927303
2890	6.290884443
2891	6.290884442
2892	6.290463203
2893	6.290291969
2894	6.288586883
2895	6.288586883
2896	6.286813203
2897	6.283589367
2898	6.283225723
2899	6.283225719
2900	6.283221052
2901	6.282847886
2902	6.280876645
2903	6.279980728
2904	6.279808587
2905	6.279096329
2906	6.279084349
2907	6.279032238
2908	6.277509381
2909	6.276462025
2910	6.27642897
2911	6.273708709
2912	6.272389638
2913	6.271808075
2914	6.271808055
2915	6.268622284
2916	6.267079202
2917	6.26466619
2918	6.264641553
2919	6.264482148
2920	6.264413825
2921	6.259618247
2922	6.259567866
2923	6.259567856
2924	6.258998224
2925	6.258247823
2926	6.256008265
2927	6.25476702
2928	6.254764172
2929	6.253424593
2930	6.249989614
2931	6.249978583
2932	6.244947942
2933	6.243953548
2934	6.240497874
2935	6.240487837
2936	6.23937151
2937	6.236572175
2938	6.236572174
2939	6.234547664
2940	6.234204361
2941	6.234204354
2942	6.230795575
2943	6.230795575
2944	6.230743516
2945	6.229329213
2946	6.225492264
2947	6.220644007
2948	6.21685657
2949	6.21685657
2950	6.21685657
2951	6.216779951
2952	6.211811013
2953	6.211811012
2954	6.2072526
2955	6.205304695
2956	6.204955844
2957	6.204955815
2958	6.204425107
2959	6.204425084
2960	6.20411643
2961	6.204116411
2962	6.204064057
2963	6.203680836
2964	6.203274163
2965	6.203274046
2966	6.203231904
2967	6.203165902
2968	6.203165891
2969	6.203114666
2970	6.203114659
2971	6.203095897
2972	6.203095893
2973	6.200598477
2974	6.200359804
2975	6.200359688
2976	6.200359688
2977	6.199702826
2978	6.196285047
2979	6.196285046
2980	6.196070253
2981	6.19607025
2982	6.193417821
2983	6.193352539
2984	6.192464691
2985	6.192451012
2986	6.190805198
2987	6.187989154
2988	6.187674636
2989	6.1875074
2990	6.182492272
2991	6.182492251
2992	6.180908978
2993	6.179937619
2994	6.179937615
2995	6.174225637
2996	6.174216681
2997	6.174216664
2998	6.174164262
2999	6.172091456
3000	6.172091453
3001	6.172041687
3002	6.171932422
3003	6.171647175
3004	6.169715942
3005	6.169715936
3006	6.167328
3007	6.166648032
3008	6.165213752
3009	6.165213752
3010	6.164492589
3011	6.164492589
3012	6.161071591
3013	6.16107159
3014	6.16107159
3015	6.160482872
3016	6.160482871
3017	6.159500091
3018	6.159500089
3019	6.157599268
3020	6.157599263
3021	6.156151357
3022	6.156151354
3023	6.153952287
3024	6.152753006
3025	6.152753005
3026	6.152669777
3027	6.152322824
3028	6.152322823
3029	6.152322822
3030	6.152322822
3031	6.152322821
3032	6.150704956
3033	6.150696971
3034	6.15069697
3035	6.149319732
3036	6.149108404
3037	6.149043868
3038	6.148520622
3039	6.14797454
3040	6.147943518
3041	6.147943517
3042	6.144067656
3043	6.14219711
3044	6.139318373
3045	6.135807311
3046	6.135807311
3047	6.132673269
3048	6.131192967
3049	6.131192958
3050	6.130654912
3051	6.128283201
3052	6.126592213
3053	6.123640028
3054	6.123108401
3055	6.1231084
3056	6.1231084
3057	6.122664604
3058	6.122051346
3059	6.121846774
3060	6.121534194
3061	6.119830055
3062	6.119062934
3063	6.116243025
3064	6.116243023
3065	6.114197392
3066	6.114158563
3067	6.114092897
3068	6.114092895
3069	6.114092894
3070	6.114092894
3071	6.111436254
3072	6.109461639
3073	6.109461631
3074	6.106517247
3075	6.106517231
3076	6.105897531
3077	6.105490221
3078	6.103731989
3079	6.103731974
3080	6.102943877
3081	6.102897658
3082	6.102848967
3083	6.102848951
3084	6.102848937
3085	6.102848925
3086	6.102268566
3087	6.10169964
3088	6.101236616
3089	6.100480385
3090	6.100480375
3091	6.100480366
3092	6.100387023
3093	6.100387017
3094	6.100387005
3095	6.096616282
3096	6.096608743
3097	6.096608733
3098	6.096608724
3099	6.096451246
3100	6.0960819
3101	6.094891158
3102	6.094385768
3103	6.094385767
3104	6.094385766
3105	6.091430476
3106	6.089811373
3107	6.086579724
3108	6.086551784
3109	6.086416495
3110	6.086005508
3111	6.085981092
3112	6.083609773
3113	6.082060744
3114	6.082060734
3115	6.082011899
3116	6.081105958
3117	6.076712523
3118	6.076507893
3119	6.074539214
3120	6.074539202
3121	6.074539191
3122	6.07366652
3123	6.071653891
3124	6.071598019
3125	6.071529585
3126	6.070405674
3127	6.070405654
3128	6.070346524
3129	6.069915364
3130	6.067537903
3131	6.067490846
3132	6.067490833
3133	6.064337092
3134	6.062489647
3135	6.061858761
3136	6.061739445
3137	6.061739431
3138	6.061699599
3139	6.061630883
3140	6.061624005
3141	6.058537605
3142	6.058537604
3143	6.058537604
3144	6.058537603
3145	6.05847951
3146	6.058479509
3147	6.058030495
3148	6.056521467
3149	6.054667524
3150	6.053767689
3151	6.053740246
3152	6.050261682
3153	6.05022081
3154	6.04772394
3155	6.047723934
3156	6.047723928
3157	6.047532515
3158	6.047532511
3159	6.04316491
3160	6.042727276
3161	6.042667731
3162	6.041071657
3163	6.04029379
3164	6.038380644
3165	6.038178882
3166	6.038178876
3167	6.038127162
3168	6.038127158
3169	6.038016626
3170	6.033186623
3171	6.032968323
3172	6.028443389
3173	6.028429252
3174	6.028390875
3175	6.028350174
3176	6.028350173
3177	6.025907534
3178	6.025426653
3179	6.02536572
3180	6.023935432
3181	6.023893262
3182	6.023015245
3183	6.017336223
3184	6.013977499
3185	6.012836233
3186	6.010723939
3187	6.010723936
3188	6.009737774
3189	6.008007523
3190	6.007639828
3191	6.005840272
3192	6.005837163
3193	6.005837163
3194	6.003302481
3195	6.003302481
3196	6.003302481
3197	5.999742934
3198	5.99968849
3199	5.99663988
3200	5.99556441
3201	5.993928502
3202	5.993897239
3203	5.993897235
3204	5.993897231
3205	5.993890884
3206	5.993890881
3207	5.992602467
3208	5.992602456
3209	5.992558296
3210	5.992558296
3211	5.992558296
3212	5.990005559
3213	5.990005559
3214	5.988400561
3215	5.988387921
3216	5.985114985
3217	5.985114981
3218	5.985114978
